3247324416,3247324671,AT
3247324672,3247324927,CH
3247324928,3247333631,FI
3247333632,3247333887,DE
3247333888,3247334399,FI
3247334400,3247334655,NO
3247334656,3247335167,FI
3247335168,3247335423,DK
3247335424,3247336447,FI
3247336448,3247337215,NO
3247337472,3247337983,PL
3247338240,3247338495,PL
3247338496,3247338751,SI
3247338752,3247339519,GB
3247339520,3247340543,FI
3247340544,3247340799,UA
3247340800,3247341055,CH
3247341056,3247341311,FI
3247341312,3247341567,GB
3247341568,3247345919,FI
3247345920,3247346175,HU
3247346176,3247346943,FI
3247346944,3247347199,SI
3247347200,3247347455,FI
3247347456,3247347711,IL
3247347712,3247347967,FI
3247347968,3247348223,HU
3247348224,3247348991,FI
3247348992,3247349247,DE
3247349248,3247362047,FI
3247362048,3247362303,RO
3247362304,3247362559,HU
3247362560,3247362815,PL
3247362816,3247363071,DK
3247363072,3247363327,GB
3247363328,3247363583,UA
3247363584,3247363839,HU
3247363840,3247364095,NL
3247364096,3247364351,GB
3247364352,3247364607,ES
3247364608,3247365119,UA
3247365120,3247365375,GB
3247365376,3247365631,UA
3247365632,3247365887,SA
3247365888,3247366143,DE
3247366144,3247371007,FI
3247371008,3247371263,PL
3247371264,3247371519,LT
3247371520,3247371775,GB
3247371776,3247374335,FI
3247374336,3247374591,RU
3247374592,3247394047,FI
3247394048,3247394303,PL
3247394304,3247397887,FI
3247398144,3247399423,FI
3247399424,3247399679,RU
3247399680,3247404799,FI
3247404800,3247405055,RU
3247405056,3247405311,RO
3247405312,3247405567,PL
3247405568,3247405823,DE
3247405824,3247432191,FI
3247432192,3247432447,TR
3247432448,3247438079,FI
3247438080,3247438335,IT
3247438336,3247439871,FI
3247439872,3247702015,ES
3247702016,3247702271,RO
3247702272,3247703551,ES
3247704064,3247704831,ES
3247704832,3247705087,GB
3247705088,3247705855,ES
3247705856,3247706111,RU
3247706112,3247711743,ES
3247711744,3247712255,IT
3247712256,3247713279,ES
3247713280,3247713535,RU
3247713536,3247713791,BE
3247713792,3247714047,SK
3247714048,3247714303,RU
3247714304,3247716351,CH
3247716352,3247717887,ES
3247717888,3247718399,CH
3247718400,3247769599,ES
3247769600,3247771647,DE
3247771648,3247775743,ES
3247775744,3247779647,DE
3247779648,3247779839,IE
3247779840,3247783935,DE
3247783936,3247792127,GB
3247792128,3247800319,FR
3247800320,3247816703,DK
3247816704,3247817471,BE
